http://id.who.int/icd/entity/2130562142	http://id.who.int/icd/release/11/mms/2130562142	PA2B		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a special vehicle mainly used on industrial premises"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2130562142"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/94693671	http://id.who.int/icd/release/11/mms/94693671	PA2C		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of a special construction vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F94693671"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/2054828714	http://id.who.int/icd/release/11/mms/2054828714	PA2D		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of an all-terrain vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F2054828714"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1789963040	http://id.who.int/icd/release/11/mms/1789963040	PA2E		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring a rider of an animal"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1789963040"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/1250255708	http://id.who.int/icd/release/11/mms/1250255708	PA2F		"- - - - Unintentional land transport event unknown whether traffic or nontraffic injuring an occupant of an animal-drawn vehicle"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1250255708"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
	http://id.who.int/icd/release/11/mms/79623775/other	PA2Y		"- - - - Unintentional land transport injury event unknown whether traffic or nontraffic injuring a user of other specified transport"	category	1	True	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F79623775%2Fmms%2Fother"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
	http://id.who.int/icd/release/11/mms/79623775/unspecified	PA2Z		"- - - - Unintentional land transport injury event unknown whether traffic or nontraffic injuring a user of unspecified transport"	category	1	True	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F79623775%2Fmms%2Funspecified"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA2		
http://id.who.int/icd/entity/627674579	http://id.who.int/icd/release/11/mms/627674579		BlockL3-PA3	"- - - Unintentional railway transport injury event"	block	3	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F627674579"",""browser"")"	False		BlockL1-PA0	BlockL2-PA0			
http://id.who.int/icd/entity/1435574385	http://id.who.int/icd/release/11/mms/1435574385	PA30		"- - - - Unintentional railway transport injury event with collision or derailment"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1435574385"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA3		
http://id.who.int/icd/entity/709884928	http://id.who.int/icd/release/11/mms/709884928	PA31		"- - - - Unintentional railway transport injury event without collision or derailment"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F709884928"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA3		
	http://id.who.int/icd/release/11/mms/627674579/unspecified	PA3Z		"- - - - Unintentional railway transport injury event of unspecified type"	category	1	True	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F627674579%2Fmms%2Funspecified"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA3		
http://id.who.int/icd/entity/1596356387	http://id.who.int/icd/release/11/mms/1596356387		BlockL3-PA4	"- - - Unintentional water transport injury event"	block	3	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1596356387"",""browser"")"	False		BlockL1-PA0	BlockL2-PA0			
http://id.who.int/icd/entity/1886732125	http://id.who.int/icd/release/11/mms/1886732125	PA40		"- - - - Unintentional water transport injury event with water vessel not damaged, disabled or destroyed"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1886732125"",""browser"")"	False	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA4		
http://id.who.int/icd/entity/1246373641	http://id.who.int/icd/release/11/mms/1246373641	PA40.0		"- - - - - Unintentional water transport injury event with water vessel not damaged, disabled or destroyed, causing submersion or drowning"	category	2	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1246373641"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA4		
http://id.who.int/icd/entity/788654749	http://id.who.int/icd/release/11/mms/788654749	PA40.1		"- - - - - Unintentional water transport injury event with water vessel not damaged, disabled or destroyed, causing other injury"	category	2	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F788654749"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA4		
	http://id.who.int/icd/release/11/mms/1886732125/unspecified	PA40.Z		"- - - - - Unintentional water transport injury event with water vessel not damaged, disabled or destroyed, causing unspecified injury"	category	2	True	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1886732125%2Fmms%2Funspecified"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA4		
http://id.who.int/icd/entity/984359080	http://id.who.int/icd/release/11/mms/984359080	PA41		"- - - - Unintentional water transport injury event with water vessel damaged, disabled or destroyed"	category	1	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F984359080"",""browser"")"	False	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA4		
http://id.who.int/icd/entity/1538046562	http://id.who.int/icd/release/11/mms/1538046562	PA41.0		"- - - - - Unintentional water transport injury event with water vessel damaged, disabled or destroyed, causing submersion or drowning"	category	2	False	23	"=hyperlink(""https://icd.who.int/browse11/l-m/en#/http%3A%2F%2Fid.who.int%2Ficd%2Fentity%2F1538046562"",""browser"")"	True	True	BlockL1-PA0	BlockL2-PA0	BlockL3-PA4		
